SchoolNum,District,School,Subject,Grade,Scored,County,Year,Baseline,Score
000001604,BERWICK AREA SD,ORANGE STREET EL SCH,Science,School Total,63,Columbia,2016,Proficient,47.6
000001597,BERWICK AREA SD,SALEM EL SCH,English,3,70,Columbia,2016,Proficient,55.7
000001597,BERWICK AREA SD,SALEM EL SCH,English,4,74,Columbia,2016,Proficient,32.4
000001597,BERWICK AREA SD,SALEM EL SCH,English,5,76,Columbia,2016,Proficient,50
000001597,BERWICK AREA SD,SALEM EL SCH,English,School Total,220,Columbia,2016,Proficient,45.9
000001597,BERWICK AREA SD,SALEM EL SCH,Math,3,70,Columbia,2016,Proficient,35.7
000001597,BERWICK AREA SD,SALEM EL SCH,Math,4,74,Columbia,2016,Proficient,24.3
000001597,BERWICK AREA SD,SALEM EL SCH,Math,5,76,Columbia,2016,Proficient,34.2
000001597,BERWICK AREA SD,SALEM EL SCH,Math,School Total,220,Columbia,2016,Proficient,31.4
000001597,BERWICK AREA SD,SALEM EL SCH,Science,4,74,Columbia,2016,Proficient,39.2
000001597,BERWICK AREA SD,SALEM EL SCH,Science,School Total,74,Columbia,2016,Proficient,39.2
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,3,21,Columbia,2016,Proficient,38.1
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,4,16,Columbia,2016,Proficient,25
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,5,20,Columbia,2016,Proficient,60
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,School Total,57,Columbia,2016,Proficient,42.1
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,3,21,Columbia,2016,Proficient,19
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,4,16,Columbia,2016,Proficient,43.8
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,5,20,Columbia,2016,Proficient,30
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,School Total,57,Columbia,2016,Proficient,29.8
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Science,4,16,Columbia,2016,Proficient,37.5
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Science,School Total,16,Columbia,2016,Proficient,37.5
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,6,133,Columbia,2016,Proficient,31.6
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,7,139,Columbia,2016,Proficient,56.1
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,8,112,Columbia,2016,Proficient,47.3
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,School Total,384,Columbia,2016,Proficient,45.1
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,6,133,Columbia,2016,Proficient,23.3
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,7,139,Columbia,2016,Proficient,39.6
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,8,112,Columbia,2016,Proficient,31.3
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,School Total,384,Columbia,2016,Proficient,31.5
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Science,8,112,Columbia,2016,Proficient,41.1
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Science,School Total,112,Columbia,2016,Proficient,41.1
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,3,63,Columbia,2016,Proficient,55.6
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,4,67,Columbia,2016,Proficient,44.8
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,5,64,Columbia,2016,Proficient,68.8
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,School Total,194,Columbia,2016,Proficient,56.2
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,3,62,Columbia,2016,Proficient,37.1
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,4,67,Columbia,2016,Proficient,28.4
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,5,64,Columbia,2016,Proficient,26.6
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,School Total,193,Columbia,2016,Proficient,30.6
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Science,4,67,Columbia,2016,Proficient,44.8
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Science,School Total,67,Columbia,2016,Proficient,44.8
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,English,3,39,Columbia,2016,Proficient,46.2
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,English,4,35,Columbia,2016,Proficient,48.6
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,English,5,36,Columbia,2016,Proficient,61.1
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,English,School Total,110,Columbia,2016,Proficient,51.8
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Math,3,39,Columbia,2016,Proficient,25.6
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Math,4,35,Columbia,2016,Proficient,31.4
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Math,5,36,Columbia,2016,Proficient,38.9
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Math,School Total,110,Columbia,2016,Proficient,31.8
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Science,4,35,Columbia,2016,Proficient,37.1
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Science,School Total,35,Columbia,2016,Proficient,37.1
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,English,3,133,Columbia,2016,Proficient,57.9
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,English,4,141,Columbia,2016,Proficient,28.4
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,English,School Total,274,Columbia,2016,Proficient,42.7
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,Math,3,133,Columbia,2016,Proficient,33.1
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,Math,4,141,Columbia,2016,Proficient,29.1
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,Math,School Total,274,Columbia,2016,Proficient,31
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,Science,4,141,Columbia,2016,Proficient,26.2
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,Science,School Total,141,Columbia,2016,Proficient,26.2
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,5,141,Columbia,2016,Proficient,44.7
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,6,120,Columbia,2016,Proficient,46.7
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,7,158,Columbia,2016,Proficient,49.4
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,8,146,Columbia,2016,Proficient,51.4
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,School Total,565,Columbia,2016,Proficient,48.1
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,5,141,Columbia,2016,Proficient,31.2
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,6,120,Columbia,2016,Proficient,32.5
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,7,158,Columbia,2016,Proficient,40.5
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,8,145,Columbia,2016,Proficient,29.7
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,School Total,564,Columbia,2016,Proficient,33.7
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Science,8,145,Columbia,2016,Proficient,26.9
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Science,School Total,145,Columbia,2016,Proficient,26.9
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,English,3,35,Columbia,2016,Proficient,57.1
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,English,4,46,Columbia,2016,Proficient,37
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,English,5,39,Columbia,2016,Proficient,43.6
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,English,6,58,Columbia,2016,Proficient,32.8
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,English,School Total,178,Columbia,2016,Proficient,41
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,Math,3,36,Columbia,2016,Proficient,25
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,Math,4,46,Columbia,2016,Proficient,30.4
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,Math,5,39,Columbia,2016,Proficient,20.5
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,Math,6,58,Columbia,2016,Proficient,12.1
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,Math,School Total,179,Columbia,2016,Proficient,21.2
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,Science,4,46,Columbia,2016,Proficient,34.8
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,Science,School Total,46,Columbia,2016,Proficient,34.8
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,7,57,Columbia,2016,Proficient,43.9
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,8,62,Columbia,2016,Proficient,37.1
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,School Total,119,Columbia,2016,Proficient,40.3
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,7,56,Columbia,2016,Proficient,23.2
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,8,61,Columbia,2016,Proficient,18
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,School Total,117,Columbia,2016,Proficient,20.5
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Science,8,60,Columbia,2016,Proficient,21.7
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Science,School Total,60,Columbia,2016,Proficient,21.7
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,3,111,Columbia,2016,Proficient,46.8
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,4,94,Columbia,2016,Proficient,52.1
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,School Total,205,Columbia,2016,Proficient,49.3
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,3,112,Columbia,2016,Proficient,36.6
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,4,94,Columbia,2016,Proficient,36.2
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,School Total,206,Columbia,2016,Proficient,36.4
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Science,4,94,Columbia,2016,Proficient,47.9
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Science,School Total,94,Columbia,2016,Proficient,47.9
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,5,97,Columbia,2016,Proficient,52.6
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,6,122,Columbia,2016,Proficient,40.2
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,7,104,Columbia,2016,Proficient,54.8
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,8,118,Columbia,2016,Proficient,57.6
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,School Total,441,Columbia,2016,Proficient,51
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,5,99,Columbia,2016,Proficient,26.3
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,6,122,Columbia,2016,Proficient,30.3
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,7,104,Columbia,2016,Proficient,42.3
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,8,118,Columbia,2016,Proficient,19.5
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,School Total,443,Columbia,2016,Proficient,29.3
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Science,8,118,Columbia,2016,Proficient,39.8
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Science,School Total,118,Columbia,2016,Proficient,39.8
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,6,186,Montour,2016,Proficient,41.9
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,7,194,Montour,2016,Proficient,48.5
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,8,184,Montour,2016,Proficient,44
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,School Total,564,Montour,2016,Proficient,44.9
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,6,187,Montour,2016,Proficient,25.7
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,7,195,Montour,2016,Proficient,27.7
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,8,186,Montour,2016,Proficient,26.3
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,School Total,568,Montour,2016,Proficient,26.6
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Science,8,185,Montour,2016,Proficient,29.2
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Science,School Total,185,Montour,2016,Proficient,29.2
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,English,3,165,Montour,2016,Proficient,49.7
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,English,4,170,Montour,2016,Proficient,42.4
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,English,5,168,Montour,2016,Proficient,51.8
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,English,School Total,503,Montour,2016,Proficient,47.9
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Math,3,166,Montour,2016,Proficient,27.1
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Math,4,172,Montour,2016,Proficient,34.3
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Math,5,168,Montour,2016,Proficient,33.3
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Math,School Total,506,Montour,2016,Proficient,31.6
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Science,4,171,Montour,2016,Proficient,43.9
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Science,School Total,171,Montour,2016,Proficient,43.9
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,3,48,Columbia,2016,Basic,14.6
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,4,56,Columbia,2016,Basic,23.2
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,5,42,Columbia,2016,Basic,11.9
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,6,59,Columbia,2016,Basic,28.8
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,School Total,206,Columbia,2016,Basic,20.9
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,3,48,Columbia,2016,Basic,20.8
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,4,56,Columbia,2016,Basic,30.4
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,5,42,Columbia,2016,Basic,33.3
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,6,59,Columbia,2016,Basic,45.8
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,School Total,206,Columbia,2016,Basic,33
000001594,BENTON AREA SD,APPLEMAN EL SCH,Science,4,56,Columbia,2016,Basic,0
000001594,BENTON AREA SD,APPLEMAN EL SCH,Science,School Total,56,Columbia,2016,Basic,0
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,English,7,50,Columbia,2016,Basic,38
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,English,8,61,Columbia,2016,Basic,21.3
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,English,School Total,111,Columbia,2016,Basic,28.8
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Math,7,50,Columbia,2016,Basic,32
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Math,8,61,Columbia,2016,Basic,39.3
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Math,School Total,111,Columbia,2016,Basic,36
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Science,8,61,Columbia,2016,Basic,14.8
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Science,School Total,61,Columbia,2016,Basic,14.8
000006808,BERWICK AREA SD,BERWICK AREA MS,English,6,215,Columbia,2016,Basic,34
000006808,BERWICK AREA SD,BERWICK AREA MS,English,7,244,Columbia,2016,Basic,37.3
000006808,BERWICK AREA SD,BERWICK AREA MS,English,8,205,Columbia,2016,Basic,38
000006808,BERWICK AREA SD,BERWICK AREA MS,English,School Total,664,Columbia,2016,Basic,36.4
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,6,216,Columbia,2016,Basic,35.2
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,7,244,Columbia,2016,Basic,28.3
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,8,203,Columbia,2016,Basic,32.5
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,School Total,663,Columbia,2016,Basic,31.8
000006808,BERWICK AREA SD,BERWICK AREA MS,Science,8,203,Columbia,2016,Basic,17.2
000006808,BERWICK AREA SD,BERWICK AREA MS,Science,School Total,203,Columbia,2016,Basic,17.2
000001602,BERWICK AREA SD,FOURTEENTH STREET EL,English,3,28,Columbia,2016,Basic,14.3
000001602,BERWICK AREA SD,FOURTEENTH STREET EL,English,4,35,Columbia,2016,Basic,28.6
000001602,BERWICK AREA SD,FOURTEENTH STREET EL,English,5,26,Columbia,2016,Basic,26.9
000001602,BERWICK AREA SD,FOURTEENTH STREET EL,English,School Total,90,Columbia,2016,Basic,23.3
000001602,BERWICK AREA SD,FOURTEENTH STREET EL,Math,3,28,Columbia,2016,Basic,10.7
000001602,BERWICK AREA SD,FOURTEENTH STREET EL,Math,4,36,Columbia,2016,Basic,30.6
000001602,BERWICK AREA SD,FOURTEENTH STREET EL,Math,5,26,Columbia,2016,Basic,23.1
000001602,BERWICK AREA SD,FOURTEENTH STREET EL,Math,School Total,90,Columbia,2016,Basic,22.2
000001602,BERWICK AREA SD,FOURTEENTH STREET EL,Science,4,36,Columbia,2016,Basic,5.6
000001602,BERWICK AREA SD,FOURTEENTH STREET EL,Science,School Total,36,Columbia,2016,Basic,5.6
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,3,36,Columbia,2016,Basic,8.3
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,4,40,Columbia,2016,Basic,30
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,5,37,Columbia,2016,Basic,24.3
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,School Total,113,Columbia,2016,Basic,21.2
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,3,36,Columbia,2016,Basic,16.7
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,4,40,Columbia,2016,Basic,17.5
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,5,37,Columbia,2016,Basic,16.2
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,School Total,113,Columbia,2016,Basic,16.8
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Science,4,40,Columbia,2016,Basic,10
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Science,School Total,40,Columbia,2016,Basic,10
000001604,BERWICK AREA SD,ORANGE STREET EL SCH,English,3,75,Columbia,2016,Basic,33.3
000001604,BERWICK AREA SD,ORANGE STREET EL SCH,English,4,63,Columbia,2016,Basic,30.2
000001604,BERWICK AREA SD,ORANGE STREET EL SCH,English,5,68,Columbia,2016,Basic,26.5
000001604,BERWICK AREA SD,ORANGE STREET EL SCH,English,School Total,206,Columbia,2016,Basic,30.1
000001604,BERWICK AREA SD,ORANGE STREET EL SCH,Math,3,74,Columbia,2016,Basic,24.3
000001604,BERWICK AREA SD,ORANGE STREET EL SCH,Math,4,63,Columbia,2016,Basic,34.9
000001604,BERWICK AREA SD,ORANGE STREET EL SCH,Math,5,68,Columbia,2016,Basic,30.9
000001604,BERWICK AREA SD,ORANGE STREET EL SCH,Math,School Total,205,Columbia,2016,Basic,29.8
000001604,BERWICK AREA SD,ORANGE STREET EL SCH,Science,4,63,Columbia,2016,Basic,9.5
000001604,BERWICK AREA SD,ORANGE STREET EL SCH,Science,School Total,63,Columbia,2016,Basic,9.5
000001597,BERWICK AREA SD,SALEM EL SCH,English,3,70,Columbia,2016,Basic,31.4
000001597,BERWICK AREA SD,SALEM EL SCH,English,4,74,Columbia,2016,Basic,37.8
000001597,BERWICK AREA SD,SALEM EL SCH,English,5,76,Columbia,2016,Basic,25
000001597,BERWICK AREA SD,SALEM EL SCH,English,School Total,220,Columbia,2016,Basic,31.4
000001597,BERWICK AREA SD,SALEM EL SCH,Math,3,70,Columbia,2016,Basic,22.9
000001597,BERWICK AREA SD,SALEM EL SCH,Math,4,74,Columbia,2016,Basic,29.7
000001597,BERWICK AREA SD,SALEM EL SCH,Math,5,76,Columbia,2016,Basic,14.5
000001597,BERWICK AREA SD,SALEM EL SCH,Math,School Total,220,Columbia,2016,Basic,22.3
000001597,BERWICK AREA SD,SALEM EL SCH,Science,4,74,Columbia,2016,Basic,9.5
000001597,BERWICK AREA SD,SALEM EL SCH,Science,School Total,74,Columbia,2016,Basic,9.5
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,3,21,Columbia,2016,Basic,19
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,4,16,Columbia,2016,Basic,25
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,5,20,Columbia,2016,Basic,10
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,School Total,57,Columbia,2016,Basic,17.5
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,3,21,Columbia,2016,Basic,9.5
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,4,16,Columbia,2016,Basic,12.5
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,5,20,Columbia,2016,Basic,15
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,School Total,57,Columbia,2016,Basic,12.3
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Science,4,16,Columbia,2016,Basic,6.3
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Science,School Total,16,Columbia,2016,Basic,6.3
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,6,133,Columbia,2016,Basic,40.6
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,7,139,Columbia,2016,Basic,24.5
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,8,112,Columbia,2016,Basic,26.8
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,School Total,384,Columbia,2016,Basic,30.7
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,6,133,Columbia,2016,Basic,36.1
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,7,139,Columbia,2016,Basic,31.7
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,8,112,Columbia,2016,Basic,42
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,School Total,384,Columbia,2016,Basic,36.2
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Science,8,112,Columbia,2016,Basic,18.8
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Science,School Total,112,Columbia,2016,Basic,18.8
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,3,63,Columbia,2016,Basic,20.6
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,4,67,Columbia,2016,Basic,32.8
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,5,64,Columbia,2016,Basic,12.5
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,School Total,194,Columbia,2016,Basic,22.2
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,3,62,Columbia,2016,Basic,19.4
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,4,67,Columbia,2016,Basic,25.4
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,5,64,Columbia,2016,Basic,40.6
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,School Total,193,Columbia,2016,Basic,28.5
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Science,4,67,Columbia,2016,Basic,16.4
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Science,School Total,67,Columbia,2016,Basic,16.4
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,English,3,39,Columbia,2016,Basic,28.2
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,English,4,35,Columbia,2016,Basic,8.6
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,English,5,36,Columbia,2016,Basic,27.8
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,English,School Total,110,Columbia,2016,Basic,21.8
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Math,3,39,Columbia,2016,Basic,15.4
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Math,4,35,Columbia,2016,Basic,17.1
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Math,5,36,Columbia,2016,Basic,25
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Math,School Total,110,Columbia,2016,Basic,19.1
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Science,4,35,Columbia,2016,Basic,0
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Science,School Total,35,Columbia,2016,Basic,0
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,English,3,133,Columbia,2016,Basic,20.3
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,English,4,141,Columbia,2016,Basic,16.3
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,English,School Total,274,Columbia,2016,Basic,18.2
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,Math,3,133,Columbia,2016,Basic,21.1
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,Math,4,141,Columbia,2016,Basic,25.5
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,Math,School Total,274,Columbia,2016,Basic,23.4
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,Science,4,141,Columbia,2016,Basic,3.5
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,Science,School Total,141,Columbia,2016,Basic,3.5
